case,title,source,link,query,date,xlm_score
SVB,Did the Fed break Silicon Valley Bank? - vox.com,vox.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNV2JEWHAwcDFRNHM5NTFwdHR0TFRXZ0d6aEVjWUlIMnZCaVhkTThEOEw4SmEyT0VMaEl1NGJnNERkdG1hTjNqUUdJeEYwN1ZzMjlWc2dfclEtc3ZxR0xnLWhXMF9IczhCRzBseGtvNjBGRVR5YXRNbjVlYm5xbjY1MFQ3NFl0UlBXWFE3M0h5al9NODlRU3I3OW8xS0loTzdBY2dnYWdrSDJpeFdYQUE?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-14,-0.4961269199848175
SVB,"SVB, Signature Bank collapse raises questions - ATM Marketplace",ATM Marketplace,https://news.google.com/rss/articles/CBMijgFBVV95cUxQQnBJc2w0RlFjLVhvSHBaYUhZT0ZfWjRLQ25uV1hySGg5MjhqWGdYNFVKZks1M24tM1BjS1J5NlBqc2t3ZXFpTlVjd0FDakVQRnljTWpaZVI1MEhDaUlSd1Nha0ZBMUliNFFqWFhxRzEwTjgtVkdfWndaZHlKcFNKYzRvSVBwWUh4NHp0cDVB?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-14,-0.4934934675693512
SVB,Many U.S. Banks Face the Same Risks That Brought Down Silicon Valley Bank - gsb.stanford.edu,gsb.stanford.edu,https://news.google.com/rss/articles/CBMiogFBVV95cUxQQWJ1bWdPdEdnWlRfd3dKVF9lTENpcmhDUEhNb2xXM0l2cjhrcThKT1VZeWt2cUxVbHM0SW1qQkVWRElHTHFLRmJYNzJCVlFNdFl5WHBrakVDSGdMSmZJRXVlaUFHS3ZjX0prdkdzTnJPT3huY2MzYWx3cy1PT01Va2pBUFJ6aGxrV1VoZ1l4MXJiak5FLUhwOUR1VkN1aWhsWWc?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,-0.7700541019439697
SVB,Experts Discuss the State of U.S. Banking After the Silicon Valley Bank Collapse - gsb.stanford.edu,gsb.stanford.edu,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQQmFWbGFwd3Ntc2lFVnZHbkxBUm01T0xaRTBLd2lHNXZGMkJselNxRS1YYU1MUHUwTGF6cUQ0ekZqQ3c4cHZTZmhQSWV6UDllUnZzTDNsQm1rRXgwMGt5LVI4YXVjTDU0T1FHUUd0aWFQdXhUSy1QUmMzd0FZQ2sySXFaeV9xRmJMdVhrbHdoYTl2SXhUTHN1WTBJWDFpUGZhTkEwUGZlRUo?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,0.0
SVB,The Silicon Valley Bank blame game - The Week,The Week,https://news.google.com/rss/articles/CBMiekFVX3lxTE85blFrQTl6WlhKZThQN2xqenVqVmdtb1NsTl92cnVDOUhvenozTXJMR1Z6YWpxTV83N1BLNUd1S0V0YkVra2c4WFF6WkhidktfV0x5QUtEU3YzbTlMbFJvM0JNLVd4d0I0enplVUJ0RmRiN29acGw1ejV3?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,0.0
SVB,SVB’s collapse exposes the Fed’s massive failure to see the bank’s warning signs - Brookings,Brookings,https://news.google.com/rss/articles/CBMiswFBVV95cUxOemhsYW9yMXMzWlhhNlNBRXNoeGJuamJQS3dZcGZ3UGNQQ29EYmdyWndjNFhOdXo2TWhzLUMzQWlSQmJFdFRicGFmczlaMWtOdGppZVl0NnRhcjVHdW4wREM0QXMzUWdrdUlYTFZydmdTT210R2YwUGRRYUZ4UmJ5OWZfcVE2NV8zNUJ1WXZyOUFCbjdfdkpCb3dkWjJCdnRRYU9sQTVKMUJCMTVHQWxFNjZLbw?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,-0.8901492357254028
SVB,Lessons from the Silicon Valley Bank collapse - Penn Today,Penn Today,https://news.google.com/rss/articles/CBMigwFBVV95cUxNRU9kbzJQLWNTZ0NoTWxWTGtLak9TYW1QWjhtWHFvUUg3ekVnbEY3RWhJbzJPa3ZnMDhsTG9nVnhwWEJXZ2RzSTZGVUZBbVg2OGpMZXI0WkJvYU1WT0xrMV8zeFNxbWtmWjNNcmtKbEk5RjUwRGE2bjdsMkEyMkJpcGl5SQ?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,-0.5270249843597412
SVB,"How 2018 Regulatory Rollbacks Set the Stage for the Silicon Valley Bank Collapse, and How to Change Course - The Roosevelt Institute",The Roosevelt Institute,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOQkZWenJ5azI4VXpPQjhBc0JFRlZsTWdYNlZqMERpcHVsc1lvVkc1RENyUVR6VDhEMS1uTEFXQy1sTVBBR0hjUVFqOG9IYVRLRmFpZXp2dmJMSzlXNHd6akxrNFNraWg5NHJiRm9UaXR3QVZiRndDQk5rODluUnFXaTdkaHBqWGpYY0RQSGZjQ2Zkekp0OUdwNUhPa21YOEZicFd1TGc0R3ZwcEdyYVBmUlRCSlBqZmpRZzZFZ1pIWkFGWU9tVXR4d19LNjczUjJYaXd6U2Vlb2x5UQ?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,0.0
SVB,Timeline: How US gov’t scrambled as Silicon Valley Bank collapsed - Al Jazeera,Al Jazeera,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQa3hJYURoTG5rdlhacTRWWWRfVTY1NTY0WExiU0FJREJaUzl2NlN1YmpJLUFrbkhzalZ0YTNpakl2UlpJNGNhTDVBQ1BadGdjaFBCSGUtMTVRbTEyMzZuaG16NXpTZW84a2pyZjZtMjZHVmlZN29tN2tibzc2aUZXb29CcTNybjdpYmNHQVpDU3NrbG5IUzhGNFVTb0pfNEQtQzlTYmlYZnBvUzDSAbABQVVfeXFMTWgzYW0xXzYxdkFDVFhVQ2N0aGFHTTZVa1kxam9uZ09NSklNVC1nUnRKemdSQmc2ZS1nd0lIVnFtdlR4cmJBenI5c3l1SGZtZkJZeHZiMnBPQU9JYWJNY3dxeGRoUFdEWEFYX08yUU5MdnZ3MlRCaGRSM0h2SklzUllwLXhPTzY0emRYYTNtbFVLbGZMNm5pS3NwYUF4SHFPcGk2THpVazgxWGVfZXYwVEU?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,-0.740275502204895
SVB,"After Silicon Valley Bank's Collapse, CBS Experts Weigh In on Causes, Solutions, and the Outlook for the Banking Sector - Columbia Business School",Columbia Business School,https://news.google.com/rss/articles/CBMixgFBVV95cUxNVTE0ZDVJeDN0X3FDbVliMkFic0h1X3lVXzV6c1B1bE90ZndKSzRHOHNDdnYxeGNlZGd3OW1kTnRmMlVaR3V6Z01SczctajQxRW45VGt0MkR0VWMzc01XZ3loOXJaeTFTUGtwZzlKT3NJZXBORXlQa3NlSkJtbDczbXdIaHZZcnVUMjdFRnVFS1pNRVpvTkF6R2FYaVE1NDhwVk9CRldKbnp1VTdGNkNGWk44eUxyUGliZFlza3NOZ2VydUdrakE?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,0.0
SVB,How the digital era helped speed up bank runs - PBS,PBS,https://news.google.com/rss/articles/CBMingFBVV95cUxQaHVjaFBHbk9qaWJTQTVUaXNLQmZWTHF6UUZRSDZ2aFZMRjJNT2FLcTFyQXFKLWxUWlJRYzhmQ3haN1F0d29yNG9RMGpYNUdmdUlqazdodUFFUW0zUjFwTGxGZmtLcUNJcW1NZFBqUVlESnNlUG9jaFBoTzg0c0FFYXlVSlU1T0JieENDNmxrNzgxNDlPeGpRaFZWSTgtUdIBowFBVV95cUxQSWFRUTh0UFJYN1M3STZWRUxGYnVQd3Bka1BRR2lxUERnYllhMGR4aHZVSWFsbFRsWldCa19jaWlJeGs3Z0pzejFlRHJZeGRfcjhHQ2x5NklpTTFXRjY5RGVBSEFfZFVwVGJkXzNibFJXMHltb2NWNzlSSS1xdW1BdzFLYTdWYnVTM29ZQ3VyTnAyS1hucnRzTWJlTHRGNUFuQl9v?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,0.5906960964202881
SVB,EU says Silicon Valley Bank collapse has 'limited' impact on bloc - Reuters,Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxPZFQwWmtjT2IzWENnVWNtTng0S1lnSnVrelNLRHNmazFmRk1qRmtDT0w4NHRRMTRmbXJxZW5vU3J1VnVUejI3ellkR0JpNC1GczQ1UndjNFdjOFZmUS1nZlN6aXB3bVhGVUlyMkp4SnotZXFLSTdJQ3V6SU10S1FpZ1VOV0FSVk1sX3ZQOTJPME0ybXUwbEItNExTYzNmRjdYdEVNN0drZkYzZjZvaTVXWQ?oc=5,"""Silicon Valley Bank"" banking system",2023-03-15,-0.7766863107681274
SVB,"For 40 years, Silicon Valley Bank was a tech industry icon. It collapsed in just days - NPR",NPR,https://news.google.com/rss/articles/CBMiigFBVV95cUxQeGZMdjRYTjdPSGZNWmZwWDhrMzVtZTk5TnQyUkcySXF0SWVfZ2FLR2VzWjYzYmprTlhtZEUwTUJlWm9vdlV1eWJEZTlQTmVmRmZXXzh0bDF6QmNTRDYyX2ZfbXcxTTVUbGRqNXVfd0JNU3duMVRjM2ZzYWZiTVk5RmVKdGdpNG43X0E?oc=5,"""Silicon Valley Bank"" collapse",2023-03-15,-0.6125931143760681
SVB,5 important regulatory aspects of the Silicon Valley Bank collapse - Thomson Reuters,Thomson Reuters,https://news.google.com/rss/articles/CBMijwFBVV95cUxQaktsVktWZmRlWVgtOWtTMy1CMkdRMDFYaXR3NDBjLWNGUXJOWC1vMi0xNmtjNlEwNlFCZmg1SURyZl9FaUw2TnB2U0FNNjVRMWVzWW0xTmZfUmR3WV8tTWVMM08tUjZqRlZFU1BscnU0LVU0MXFEMGhKc1ptNnFRR1Q1TEpJTXJ1T3dPUjVBcw?oc=5,"""Silicon Valley Bank"" collapse",2023-03-15,-0.669654369354248
SVB,Lessons from the collapse of Silicon Valley Bank - LSE Business Review - The London School of Economics and Political Science,The London School of Economics and Political Science,https://news.google.com/rss/articles/CBMioAFBVV95cUxOcmdQM09kQjJVUm9MWXJleEVvMjFraWw2SzJmcnlCTzlxdEVkb0JDbVNyNm81bThrcV85Wm1IN1Iwa2pfWDdWVUEycjA4c0Z1REJwNVRVWjFmTmhvXzgwSVZvMlBOQ0h4MHRZT3ZZdHBrMkJMU1FTNVZMeEt1UnFqWU1pdUdPcWxub2NyeDlqS0Npak9ULTU4cTlVTjRZbGFP?oc=5,"""Silicon Valley Bank"" collapse",2023-03-15,-0.7011440396308899
SVB,"No, ‘Wokeness’ Did Not Cause Silicon Valley Bank’s Collapse (Published 2023) - The New York Times",The New York Times,https://news.google.com/rss/articles/CBMinAFBVV95cUxQWUtqNUVlU2pEZnVhc18xYm5CNGxmUGNOaldkU3l6NkJybHNsUnpmSEM0TnFLbGxfT2ViRmlJMXQ1ekVhbVBEbU14N1NsS3ZkSXZzUUdBblpPMUxhSV9qQ2NicEt1WjBHaml0bGx4ZEFmSjc5QW9mMTk5OGxPS19JaGxxNTVXWi0xQzliWmZfanBjcGN1NE82UFFlbE4?oc=5,"""Silicon Valley Bank"" collapse",2023-03-15,-0.49082714319229126
SVB,Why Silicon Valley Bank’s collapse put the spotlight on Trump - Al Jazeera,Al Jazeera,https://news.google.com/rss/articles/CBMirAFBVV95cUxNbHhJcUdVRlR1SWh0Y0M5UGdhNVBxcmVYa1JrX3JfNUYxdWREcVlocWFudnZlWVBCZjdkdTlqZlJBRzktaUo5Y3l2Z2UwYTdyd3kzdEdnYTl1b2UzdVZNdDZsMVc3a2ZqcGt5LVBrM196WVBrdHRIWWFzTUtCd2NVS1Z3QTY4RlFuVlY3UkJkN0xsU1JvMmN3aGpkc1VQcTF4QzR5T0x2ZDhGNGpf0gGyAUFVX3lxTE1NbkUycFQtejBqNWxCcExvTG5iU1A1SWgwMi1adVk2VE5nTFVJaElPSTZ0czhGNEY3VGU2RDd0SExDa0JBb2hsQWVqNVgzOXVacWs1cHhvU19tUVV5SzQ5NDRjYzN3aDh2YkZMbERvN0JTZWNIU0QyLXBGZ0JpZ2l3MXdtT1NUYVBBZURiWUdyZjh0clNKNEdFQzQtMkdFbVdfbkUxNlpqSWVHVmh6ak9Uanc?oc=5,"""Silicon Valley Bank"" collapse",2023-03-15,-0.773786187171936
SVB,The latest on the Silicon Valley Bank collapse - CNN,CNN,https://news.google.com/rss/articles/CBMijAFBVV95cUxON1lXSTZTWW5FU05aV0NGS2RfZ0NaWlhtMjRsanR5Vk10NFNSVVRzVmE0Sm8wRmN1amJ3Qkx6bENPSlEzTnJ4U1poeF9iNkVVVzQ4RWZCSVUxQ3RweDlLWW5QSEZvY1JfZlJscGNOQmExbmFUd29PUGlmX2JNcWsyWVVhdy1nUUpmQU5uaQ?oc=5,"""Silicon Valley Bank"" collapse",2023-03-15,-0.5395371913909912
SVB,"Silicon Valley Bank, Signature Bank failures ripple across the industry - CBS News",CBS News,https://news.google.com/rss/articles/CBMiowFBVV95cUxOWmNoQmMzTUhaSFVGdFg0ZHBSVmlKS2ltamgtWlhBcEdmRFRtaTlXSG5fbEdISWI2UjdVeHlfbnVlYkpBdWlUM2F3LVNpUkFZeEF2U3laVGdTMEt0T2xLR0Y2UmVtV2ktaG5jcDk4N09LLWlueHVMUU1oaHh6ZG1xZGtMT0I5SmkzR19Xd09LWTVWRnNZeDRUWUY0Zjh0U1I5YWdR0gGoAUFVX3lxTE9GcGstX3Z6RmlaVE5SWjk3cE5YTWFlM284ZnF0b2tuVFA3eW9TWURBWTZXSEloSmE4Y3ZVc2xHZ0VCYmVlZTBURkxHV2J2VDN3dTRyMVZSTVBPaDd4VXItNTZCOEdCcE9KMXc1R1dDSFFtSWx6OHBrVkZpSHhGdzl0NE8tdWFzNllsRTk3R1FfUEFIOGlhamlvcC1ZS3QtV3p3MjA2dGlqRw?oc=5,"""Silicon Valley Bank"" collapse",2023-03-15,-0.7972520589828491
SVB,A bailout or not? Did the federal government bailout Silicon Valley Bank and Signature Bank? - ABC News,ABC News,https://news.google.com/rss/articles/CBMitAFBVV95cUxNbkdwNzJTdkh3U0FGdlVsN2pyalEwOXE2ZDlmZFhrRG1YdnJ6TlctczBobmFMVzYydWZVQ0piOFI4TnVFZkoxZnpfbkJfVFE2OVhzM3RrZ1VoM0FmUnhnNG9ad0ZNOVJuRzBISUg0MmlGeUVjMXZKTVNBWjdhYmRaLXpNb01RSVZWYjJLUTBRRU8xRElKUlV1cHFITkFfb3hzdm44WTEzc3Y4X1E5US1rNExvd3LSAboBQVVfeXFMUFYzSU4xaFFmWnZuOWpSeWVjRmFYREp2ZmNja0hiUzJ2M2RISGF3Q3NDc1gtbVZOLUpaRi03YUpKdC11bGVKbTIzSG5pR0daVDBCT0VtaEtIQk1GZmVKR0dCTDRENUdOa1lhNEZMbzNBanNlRzA5TVBhbWJiaGszaWdpTHlMQ0Q2ODlOS3RHUVVhY0Q3Z0o3SHU4R19wdmxjR0FiYUJ1T2F1UjZ2Ujh1TUJEQ0xNeXRicGNR?oc=5,"""Silicon Valley Bank"" bailout",2023-03-15,0.0
SVB,Opinion | The Silicon Valley Bank Rescue Just Changed Capitalism (Published 2023) - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMimAFBVV95cUxNcDhqenY5QVdpRmNlNUFSQnBVUjUyQnlMZUhkQWNXZkZHSzRCaEFIZVV0bmphbXJMN2MyM1FzOW9XRjlmVDdVTmZXMFdUS0RKVWtUdUVKOXp2MjlVZjJMbEVFdmJqVUJvZzRpdHNlY0FUSldUR1o2R1RwTkZEeloxaFdTNVFjUGt0R2p3aHNJQy1GbWN1M19RNA?oc=5,"""Silicon Valley Bank"" bailout",2023-03-15,0.0
SVB,"In SVB Collapse, Silicon Valley Demands Government Protect it From Itself - californialocal.com",californialocal.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxQdDBFWUZaT2liaTc3YzM0dXQ4aWw5cGJ2YVFIWERjQ3QwdkpnVFFXNGF6MUYtTkFSWExkY2NiUXNuQ0l3T2ZpaUl6ZlA5NGVDOUdtTmhGSkVaVGdhZFQwRV83Ym1fZFYyX3pnUmFwdDM3OUtmWHJjQU0wY1BKQUFZbm10VVJhalkxazVsZS1yV2VpVDZSeHNjU0ItM3p4bmlnZjFtaElQYk5WdExNdmRBRFFaY0dwZw?oc=5,"""Silicon Valley Bank"" bailout",2023-03-15,-0.6200291514396667
SVB,Kennedy: Three ways Biden’s bank bailout could have been avoided - U.S. Senate (.gov),U.S. Senate (.gov),https://news.google.com/rss/articles/CBMirAFBVV95cUxPZktXZ3RzSmFmUjJraG1kNk1aN2dLZzkzQ0FlR1E5a3YweEZ3OVNEVUlYRk5tUDBWTWZaVDFKX25IblhmeDMyWm1xOUhVSFZZQWJVVXUyRk5jeGNFeFdOZEtWU1FvVzFzWTQtVVIxTExsVXVoUFNxUWx0ZURLeS1wMXE2eU9lTC1HN3NuRDI4dHVyTUhSMG03X0RoOWhibEZUMHQteTlDY2YwX2RG?oc=5,"""Silicon Valley Bank"" bailout",2023-03-15,0.0
SVB,Opinion | Scrap the bank deposit insurance limit - The Washington Post,The Washington Post,https://news.google.com/rss/articles/CBMikAFBVV95cUxNSEh3Q2ppVEtnUnhXQTNQQWpBZHFCeFpmejlaVFRxN1JYSG5ucUd3UzZHaWtIaWZrVkhnWnIycFZvcDRYMjh3NWxaUkpoaV9LcEhIcHdyUC1zZ2lySFRJRHgwREhiOWRjb0VNMmxjQnQtQUlYZEF2bzhjUlRoSklLUHUxd2UxNzBPMjdBaVBrS2Y?oc=5,"""Silicon Valley Bank"" bailout",2023-03-15,0.0
SVB,New Questions About Goldman Sachs’s Work With Silicon Valley Bank (Published 2023) - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMihwFBVV95cUxOeGtBRUo2WjlYazktTUZwVzBLRWtZS1FIN1NHbkxQS0pLeThhTjd3NTNGR1hTdFFlNzRRZzdTUUJGVnpwX2VOdjRIQWJUM3gzckRPMEZBcVYzSU5xQ2RqWGJpRnRwclRzdE0ybkNRTzRPcW8zX0VzUWJkd2N4dDE2U3Bad09RLUU?oc=5,"""Silicon Valley Bank"" bailout",2023-03-15,0.0
SVB,The Dodd-Frank Act could have at least helped Silicon Valley Bank ‘fail well’ - MS NOW,MS NOW,https://news.google.com/rss/articles/CBMilwFBVV95cUxOYmN1bTNLdG9aTHJ3ZEQ4aTFhclhrY195RDlQWFRGT0RIN09QdzFJVGRIb2NmZVNxSE93RlFVd2pNWkxGZkpydUdoX3JwSlhxbWd3ZVpZb0F4R3haMlVEZnFBM0VqSEJ5R3B5TDBCc2JRMllsem9GOWpIWHVFRnlHdldFbGllZnZXejM3QUJ1V3JZNER1cy00?oc=5,"""Silicon Valley Bank"" crisis",2023-03-15,0.0
SVB,Signature Bank’s demise: Contagion or a problem with the business? - AP News,AP News,https://news.google.com/rss/articles/CBMilwFBVV95cUxPMFBLQzJPczRxMnpaZWsycTRuUG9fTGpBd0NtWHY3QWhlbVdaR1FVUWdXM2ZTTDREYjdaaGdrM1BNMExoTWt2QnNEQ1BCRHlLRE5oWURQem1URVJ6eUtueXZKVWZLT1FKUXdtTlNBRXFnV045Rm1fb3FfdmpFTExlVTdONkotenZkQmxfWWMteUYxdFNTaWdn?oc=5,"""Silicon Valley Bank"" failure contagion",2023-03-15,-0.827303946018219
SVB,'Dr Doom' Nouriel Roubini warns SVB's collapse could spread havoc beyond the US - markets.businessinsider.com,markets.businessinsider.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxQbXVmUTZEMndZc052Yl9Jb1pGMkE0enpveS1scmExTFpqUDQyQW94djdPZ0FSMDNGRS1vZEppZjl5M2RwYmxPbjNXeVpKV1ptT2V1TGM0cFdETUxWSnFVNFpSVEdkZ1JrMFBNT3FmRGVBdFRQZ2d3Nmgyb2hlZU5qVS1SbWxqRXpfaUdWcldrak1YSUFERnI4NFhyVGF3VEZBcjlGMGxIdmVUa1kzWG9DR0owU1RGYk16RHdURlpB?oc=5,"""Silicon Valley Bank"" failure contagion",2023-03-15,-0.8434251546859741
SVB,‘Dr. Doom’ Nouriel Roubini warns that ‘contagion’ from U.S. banks could spread globally - Fortune,Fortune,https://news.google.com/rss/articles/CBMitAFBVV95cUxPeUdPcXlGX1VLbXhPWVgwVFJRNFhfZDh0Y3FpODlhMmhqUFpaTHlOajRzMG1mV1lRbERhNklBM0ZnMEUyS3Z5QjZXLXFMSWt1Z2c5blBHTktIM2g3aXNLSElWUjZXbUFzemRPMnhza2Q3c3dKdVdhVDRxT1Rjb0Q3SjJFV1ZacHlXNzNVNjV0cU9UNGNnSXFpNVZfWG5lWUNXZGJNUFJIcmRWUUtFWTk1V1JSbng?oc=5,"""Silicon Valley Bank"" failure contagion",2023-03-15,-0.607155442237854
SVB,Banking Turmoil: What We Know - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMiekFVX3lxTFBCRm1XNjZhU3ZWUExmSFpOSTVaOG1hS3IzaDltV0lkdHZIbzhpSFVUblMzaFZ5OWlqNE1NanFtcVNNT0N3QjIyc2UwZWg4UFZNN1RKaktlUXJKMTYyZFVWc2Q1Q0hzMjhJeWlQVDIzV2VjUmlsak9lWVV3?oc=5,"""Silicon Valley Bank"" banking system after:2023-03-06 before:2023-03-16",2023-03-15,0.0
SVB,Silicon Valley Bank collapse: Is my money safe? - CBS News,CBS News,https://news.google.com/rss/articles/CBMigAFBVV95cUxNWWpPaXNCUmp6QWJYZHRneWhGS011RTRFNGRqN3JKR2Q2QWxOaV9jQ0xlNnNDWlNiU2ljbFRoWWVVblpleWVIQTItbzIzSjh4NVlVVWhXSkVKcmduWDc5QmEyRElZNUljSnlhQXRGdE1ocnZFYzA2dW8xbnNjRXE4V9IBhgFBVV95cUxPTGhFVE9yQ1BhMzZ5ZFFHaFNPTkoyTlVmQ3NMZXAxanpScEw4eWFmd2tON2JKX002LWw4UXkzZ3VyN193ZUs2SDhWWFFFVHBxenlWQ3JiWW1EUS10X0VsT0ZHTEFtLWhVaWNtV1h0Sm1oYU1vdEhJUkJiTXZmMmRTS2V4Vk9yQQ?oc=5,"""Silicon Valley Bank"" banking system after:2023-03-06 before:2023-03-16",2023-03-15,-0.684693455696106
SVB,SVB collapse offers lesson for China: State media - Al Jazeera,Al Jazeera,https://news.google.com/rss/articles/CBMingFBVV95cUxPSm80SkhuWjNJekdXeTNnQUgzWnJRZ255NG9GYUREbEtjSW5oZDV5c1JyLTh5V3hDNnc3bHQ0TU5TR0VyZDhQWHZkNVJ1MDlJT0EyZjYtSXJ4WV9IQnBtU0ZCaGd1dW44R3pOQ3dTbV9QeHNxUkNuY21uaDNwMG5UMlhFX3VySnlkOTdjRkJQQV9hdWRMN2ZNRi1KdUNnZ9IBowFBVV95cUxNWUJ0ZkpoWWFhblMzTkl2ckh5YzVmbVhMQUs4dGFYSkhVSHJUSTEtcERVZXhLYzRoR1BtZVJDUXV5cmViOGFQRWpJaGstcEhXMTdSN1NVMnRHZEFkVDVINHJmN1p6M1ZUSWNVY25LMHNmbzBEWElQdEdnUVV6dXF2b0YtWFhnYjN5NmsxaVQ4ajNOZF9QYm9haUppcU5vS01Xengw?oc=5,"""Silicon Valley Bank"" banking system after:2023-03-06 before:2023-03-16",2023-03-15,-0.5619940161705017
SVB,California Lawmakers Call for State Investigation Into Silicon Valley Bank Failure - KQED,KQED,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNeU83V1lyMXdyVDlJbEs2bVRqQ0gxQkMxN19FcUNGaDFmVGc3VmE4Uk5TMGlTVHRpUUROV3FSd3lDdk9ZbU9oN0lVRE9QbUxoWFBIZGU2U2g5ZHEwa0d2U0k3VlBHcVM2SWl5OU0tTTV5ZlBJWl9wWXh1Zm1vZnNPV25jOTN2UEhoV1MtX3JOUmJsOXRld3VCU0FSUThtOXNTM0pweGMtLWRJZFJBamVZcHhWZm9YMkZW?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-15,-0.6929500699043274
SVB,Federal Reserve and Lawmakers Eye Bank Rules After Collapse (Published 2023) - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMipgFBVV95cUxNTktXSWxMZUxoX1E1ZEZNUURFeXQtYWZmXzI5QjZwb2tSVVpxZlJyN2dhay1MbVJJTjVsTnRyWi1uSTdEQkdKcGhMeVVKeGFOaDBLSzEzaEx4SHA4Zldtb2JzUG02UF9lZG9UQTVkNlRZcjFEc25WVU1tYzRUamZmbEtpbERlWFh4clYyRXozWGdneU1BajJmdHRraHdycE5IdUJoaV9B?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-15,0.0
SVB,Silicon Valley’s Favorite Bank Was Its Single Point of Failure - Bloomberg,Bloomberg,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVXN5amlZUUF2ZmQ3QUxOVC1WQUt3cE5WeHBPR3RMaG0wai1NSWR4bE1YRS1HZEZLSjdjZldaeDZtUl9XODh0VGxpZ2ZleTdRQzRwckFQVW5HWXZieDJrZHBhQ2xiTFpxeXF5RXVDMkIxeDVxM0NZcjNJVW52YmVmUmtkVngxY0xwbXFpV1poVWlKbFI5dkE4V1RwUUVWTmE0RW5ud0x2WkM?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-15,-0.6029123067855835
SVB,Silicon Valley Bank Collapse Produces An Early Winner: Digital Banks - Forbes,Forbes,https://news.google.com/rss/articles/CBMivAFBVV95cUxOZ19tTXc1OEZpTTJFTTR6NHpWTU1sdWN5Z0djZVpPNkwzdlZ0QkNoX0Npc2U0VjBTTW5xM2R3dy1GSUtqYURid1Z6ZlZqSTdrZ3g0cTE3c0llc1JiUF9EemNBVklHbWJRNlBuYXhDZi1LU3ZPT1pyMDYtaHlGN2kySmJiN1Z4dWt0RnBwWVhObzAwclVSTlhIbzBVWktXNi1fc3hURmotNEwtc3NSdl9RVWZwbWcwRzY3ZHpPSw?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-15,0.0
SVB,Big banks experience deposit spike after Silicon Valley Bank collapse - CNN,CNN,https://news.google.com/rss/articles/CBMidEFVX3lxTE5aTHQxYWxCa0paNW5fUGpsOWZnYnhfNWV1ZEk3QkFidGlEbnFlNEJfb1ZXSnlTb21tQ1FGLU5CNVBzdFctRjFHcWNUellNalF3Sk8zTHJDWGdSdXRPUnFSNjNuUXRMT3N6NFdLTF9RWjBYR3Fo?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-15,-0.5690975189208984
SVB,Silicon Valley Bank's collapse and rescue : Planet Money - NPR,NPR,https://news.google.com/rss/articles/CBMilAFBVV95cUxNQjdNdkozTjdFODFSNmdfaUFGN28zck55SUVrWnM4cVhuSmltNC1MeDFaTlZMdjBMbmNYM0hsTUVBUUpMUjd0YnFHc0xaREhxUDVBZkpkWnBxMmhvdERtU2NTeGstMC1yQjRRYW1DUFpLd1FMVEhUMUZiaUpnTEw2WVBqbnVjVm9uOFBfZmlaczU1dE9i?oc=5,"""Silicon Valley Bank"" collapse after:2023-03-06 before:2023-03-16",2023-03-15,-0.7581788301467896
